SKU_NAME,FEED_DATE,VIEWS,UNITS
D01I3YBNZU,7/5/2019,160,7
D01I3YBNZU,7/6/2019,177,6
D01I3YBNZU,7/7/2019,166,3
D01I3YBNZU,7/8/2019,158,3
D01I3YBNZU,7/9/2019,139,2
D01I3YBNZU,7/10/2019,178,7
D01I3YBNZU,7/11/2019,190,8
D01I3YBNZU,7/12/2019,173,9
D01I3YBNZU,7/13/2019,178,3
D01I3YBNZU,7/14/2019,166,6
D01I3YBNZU,7/15/2019,346,10
D01I3YBNZU,7/16/2019,437,11
D01I3YBNZU,7/17/2019,200,3
D01I3YBNZU,7/18/2019,175,13
D01I3YBNZU,7/19/2019,150,6
D01I3YBNZU,7/20/2019,138,3
D01I3YBNZU,7/21/2019,117,5
D01I3YBNZU,7/22/2019,129,2
D01I3YBNZU,7/23/2019,117,7
D01I3YBNZU,7/24/2019,122,3
D01I3YBNZU,7/25/2019,105,5
D01I3YBNZU,7/26/2019,101,4
D01I3YBNZU,7/27/2019,115,4
D01I3YBNZU,7/28/2019,135,6
D01I3YBNZU,7/29/2019,126,5
D01I3YBNZU,7/30/2019,172,8
D01I3YBNZU,7/31/2019,205,11
D01I3YBNZU,8/1/2019,141,5
D01I3YBNZU,8/2/2019,165,12
D01I3YBNZU,8/3/2019,200,9
D01I3YBNZU,8/4/2019,251,7
D01I3YBNZU,8/5/2019,209,9
D01I3YBNZU,8/6/2019,179,7
D01I3YBNZU,8/7/2019,172,3
D01I3YBNZU,8/8/2019,213,5
D01I3YBNZU,8/9/2019,192,7
D01I3YBNZU,8/10/2019,210,5
D01I3YBNZU,8/11/2019,253,5
D01I3YBNZU,8/12/2019,219,8
D01I3YBNZU,8/13/2019,261,5
D01I3YBNZU,8/14/2019,360,6
D01I3YBNZU,8/15/2019,348,3
D01I3YBNZU,8/16/2019,470,3
D01I3YBNZU,8/17/2019,559,6
D01I3YBNZU,8/18/2019,596,5
D01I3YBNZU,8/19/2019,438,4
D01I3YBNZU,8/20/2019,359,2
D01I3YBNZU,8/21/2019,380,8
D01I3YBNZU,8/22/2019,487,5
D01I3YBNZU,8/23/2019,445,3
D01I3YBNZU,8/24/2019,445,3
D01I3YBNZU,8/25/2019,530,6
D01I3YBNZU,8/26/2019,495,4
D01I3YBNZU,8/27/2019,415,7
D01I3YBNZU,8/28/2019,396,2
D01I3YBNZU,8/29/2019,295,1
D01I3YBNZU,8/30/2019,218,4
D01I3YBNZU,8/31/2019,230,7
B11J0HXCQI,5/1/2019,293,12
B11J0HXCQI,5/2/2019,298,13
B11J0HXCQI,5/3/2019,269,9
B11J0HXCQI,5/4/2019,287,11
B11J0HXCQI,5/5/2019,348,12
B11J0HXCQI,5/6/2019,342,13
B11J0HXCQI,5/7/2019,333,19
B11J0HXCQI,5/8/2019,345,9
B11J0HXCQI,5/9/2019,271,6
B11J0HXCQI,5/10/2019,232,18
B11J0HXCQI,5/11/2019,317,13
B11J0HXCQI,5/12/2019,438,14
B11J0HXCQI,5/13/2019,320,7
B11J0HXCQI,5/14/2019,389,8
B11J0HXCQI,5/15/2019,347,4
B11J0HXCQI,5/16/2019,302,6
B11J0HXCQI,5/17/2019,352,3
B11J0HXCQI,5/18/2019,433,13
B11J0HXCQI,5/19/2019,302,14
B11J0HXCQI,5/20/2019,285,4
B11J0HXCQI,5/21/2019,314,10
B11J0HXCQI,5/22/2019,265,11
B11J0HXCQI,5/23/2019,280,13
B11J0HXCQI,5/24/2019,318,7
B11J0HXCQI,5/25/2019,657,12
B11J0HXCQI,5/26/2019,441,4
B11J0HXCQI,5/27/2019,431,5
B11J0HXCQI,5/28/2019,383,7
B11J0HXCQI,5/29/2019,310,6
B11J0HXCQI,5/30/2019,306,7
B11J0HXCQI,5/31/2019,289,9
B11J0HXCQI,6/1/2019,1075,12
B11J0HXCQI,6/2/2019,631,14
B11J0HXCQI,6/3/2019,351,23
B11J0HXCQI,6/4/2019,297,5
B11J0HXCQI,6/5/2019,266,8
B11J0HXCQI,6/6/2019,260,12
B11J0HXCQI,6/7/2019,490,23
B11J0HXCQI,6/8/2019,379,12
B11J0HXCQI,6/9/2019,467,24
B11J0HXCQI,6/10/2019,432,17
B11J0HXCQI,6/11/2019,396,17
B11J0HXCQI,6/12/2019,385,19
B11J0HXCQI,6/13/2019,337,14
B11J0HXCQI,6/14/2019,344,23
B11J0HXCQI,6/15/2019,396,18
B11J0HXCQI,6/16/2019,388,10
B11J0HXCQI,6/17/2019,328,16
B11J0HXCQI,6/18/2019,298,12
B11J0HXCQI,6/19/2019,333,12
B11J0HXCQI,6/20/2019,348,7
B11J0HXCQI,6/21/2019,282,6
B11J0HXCQI,6/22/2019,293,12
B11J0HXCQI,6/23/2019,374,11
B11J0HXCQI,6/24/2019,519,23
B11J0HXCQI,6/25/2019,379,15
B11J0HXCQI,6/26/2019,342,11
B11J0HXCQI,6/27/2019,361,12
B11J0HXCQI,6/28/2019,290,11
B11J0HXCQI,6/29/2019,317,9
B11J0HXCQI,6/30/2019,371,9
B11J0HXCQI,7/1/2019,362,14
B11J0HXCQI,7/2/2019,306,12
B11J0HXCQI,7/3/2019,343,16
B11J0HXCQI,7/4/2019,315,6
B11J0HXCQI,7/5/2019,334,15
B11J0HXCQI,7/6/2019,339,9
B11J0HXCQI,7/7/2019,355,10
B11J0HXCQI,7/8/2019,360,16
B11J0HXCQI,7/9/2019,320,12
B11J0HXCQI,7/10/2019,397,10
B11J0HXCQI,7/11/2019,379,13
B11J0HXCQI,7/12/2019,344,20
B11J0HXCQI,7/13/2019,460,17
B11J0HXCQI,7/14/2019,669,19
B11J0HXCQI,7/15/2019,1579,81
B11J0HXCQI,7/16/2019,1069,39
B11J0HXCQI,7/17/2019,463,20
B11J0HXCQI,7/18/2019,408,13
B11J0HXCQI,7/19/2019,513,18
B11J0HXCQI,7/20/2019,453,12
B11J0HXCQI,7/21/2019,468,22
B11J0HXCQI,7/22/2019,419,20
B11J0HXCQI,7/23/2019,353,12
B11J0HXCQI,7/24/2019,337,6
B11J0HXCQI,7/25/2019,501,10
B11J0HXCQI,7/26/2019,772,18
B11J0HXCQI,7/27/2019,623,15
B11J0HXCQI,7/28/2019,440,-1
B11J0HXCQI,7/29/2019,435,0
B11J0HXCQI,7/30/2019,248,2
B11J0HXCQI,7/31/2019,268,2
B11J0HXCQI,8/1/2019,235,3
B11J0HXCQI,8/2/2019,212,8
B11J0HXCQI,8/3/2019,244,4
B11J0HXCQI,8/4/2019,415,8
B11J0HXCQI,8/5/2019,353,11
B11J0HXCQI,8/6/2019,346,12
B11J0HXCQI,8/7/2019,303,15
B11J0HXCQI,8/8/2019,329,14
B11J0HXCQI,8/9/2019,374,12
B11J0HXCQI,8/10/2019,391,12
B11J0HXCQI,8/11/2019,359,15
B11J0HXCQI,8/12/2019,488,9
B11J0HXCQI,8/13/2019,440,7
B11J0HXCQI,8/14/2019,346,5
B11J0HXCQI,8/15/2019,315,11
B11J0HXCQI,8/16/2019,276,9
B11J0HXCQI,8/17/2019,396,11
B11J0HXCQI,8/18/2019,288,1
B11J0HXCQI,8/19/2019,267,4
B11J0HXCQI,8/20/2019,264,5
B11J0HXCQI,8/21/2019,293,4
B11J0HXCQI,8/22/2019,231,2
B11J0HXCQI,8/23/2019,188,5
B11J0HXCQI,8/24/2019,276,3
B11J0HXCQI,8/25/2019,377,10
B11J0HXCQI,8/26/2019,357,17
B11J0HXCQI,8/27/2019,321,8
B11J0HXCQI,8/28/2019,341,18
B11J0HXCQI,8/29/2019,301,12
B11J0HXCQI,8/30/2019,298,9
B11J0HXCQI,8/31/2019,313,14
D13I94VQZ2,5/1/2019,158,13
D13I94VQZ2,5/2/2019,125,4
D13I94VQZ2,5/3/2019,175,16
D13I94VQZ2,5/4/2019,174,7
D13I94VQZ2,5/5/2019,189,10
D13I94VQZ2,5/6/2019,195,22
D13I94VQZ2,5/7/2019,163,6
D13I94VQZ2,5/8/2019,197,13
D13I94VQZ2,5/9/2019,165,12
D13I94VQZ2,5/10/2019,202,11
D13I94VQZ2,5/11/2019,187,11
D13I94VQZ2,5/12/2019,185,7
D13I94VQZ2,5/13/2019,206,17
D13I94VQZ2,5/14/2019,214,18
D13I94VQZ2,5/15/2019,183,80
D13I94VQZ2,5/16/2019,170,11
D13I94VQZ2,5/17/2019,146,10
D13I94VQZ2,5/18/2019,152,11
D13I94VQZ2,5/19/2019,245,16
D13I94VQZ2,5/20/2019,215,11
D13I94VQZ2,5/21/2019,218,15
D13I94VQZ2,5/22/2019,223,9
D13I94VQZ2,5/23/2019,216,14
D13I94VQZ2,5/24/2019,189,7
D13I94VQZ2,5/25/2019,189,10
D13I94VQZ2,5/26/2019,242,10
D13I94VQZ2,5/27/2019,275,12
D13I94VQZ2,5/28/2019,219,9
D13I94VQZ2,5/29/2019,233,10
D13I94VQZ2,5/30/2019,198,16
D13I94VQZ2,5/31/2019,217,15
D13I94VQZ2,6/1/2019,216,12
D13I94VQZ2,6/2/2019,238,10
D13I94VQZ2,6/3/2019,283,15
D13I94VQZ2,6/4/2019,259,13
D13I94VQZ2,6/5/2019,284,15
D13I94VQZ2,6/6/2019,212,50
D13I94VQZ2,6/7/2019,232,8
D13I94VQZ2,6/8/2019,237,16
D13I94VQZ2,6/9/2019,239,16
D13I94VQZ2,6/10/2019,202,15
D13I94VQZ2,6/11/2019,239,10
D13I94VQZ2,6/12/2019,202,9
D13I94VQZ2,6/13/2019,199,11
D13I94VQZ2,6/14/2019,209,11
D13I94VQZ2,6/15/2019,205,5
D13I94VQZ2,6/16/2019,225,11
D13I94VQZ2,6/17/2019,270,13
D13I94VQZ2,6/18/2019,273,21
D13I94VQZ2,6/19/2019,286,10
D13I94VQZ2,6/20/2019,224,13
D13I94VQZ2,6/21/2019,181,14
D13I94VQZ2,6/22/2019,190,11
D13I94VQZ2,6/23/2019,190,6
D13I94VQZ2,6/24/2019,199,9
D13I94VQZ2,6/25/2019,276,18
D13I94VQZ2,6/26/2019,202,17
D13I94VQZ2,6/27/2019,179,9
D13I94VQZ2,6/28/2019,219,11
D13I94VQZ2,6/29/2019,221,9
D13I94VQZ2,6/30/2019,244,14
D13I94VQZ2,7/1/2019,170,13
D13I94VQZ2,7/2/2019,212,5
D13I94VQZ2,7/3/2019,221,8
D13I94VQZ2,7/4/2019,229,7
D13I94VQZ2,7/5/2019,232,52
D13I94VQZ2,7/6/2019,229,18
D13I94VQZ2,7/7/2019,226,10
D13I94VQZ2,7/8/2019,241,9
D13I94VQZ2,7/9/2019,211,7
D13I94VQZ2,7/10/2019,266,21
D13I94VQZ2,7/11/2019,263,16
D13I94VQZ2,7/12/2019,249,54
D13I94VQZ2,7/13/2019,216,10
D13I94VQZ2,7/14/2019,295,10
D13I94VQZ2,7/15/2019,620,40
D13I94VQZ2,7/16/2019,409,32
D13I94VQZ2,7/17/2019,252,25
D13I94VQZ2,7/18/2019,286,14
D13I94VQZ2,7/19/2019,285,8
D13I94VQZ2,7/20/2019,311,16
D13I94VQZ2,7/21/2019,302,12
D13I94VQZ2,7/22/2019,262,19
D13I94VQZ2,7/23/2019,240,8
D13I94VQZ2,7/24/2019,252,15
D13I94VQZ2,7/25/2019,252,10
D13I94VQZ2,7/26/2019,262,18
D13I94VQZ2,7/27/2019,225,5
D13I94VQZ2,7/28/2019,243,14
D13I94VQZ2,7/29/2019,253,13
D13I94VQZ2,7/30/2019,294,18
D13I94VQZ2,7/31/2019,275,35
D13I94VQZ2,8/1/2019,235,14
D13I94VQZ2,8/2/2019,183,13
D13I94VQZ2,8/3/2019,240,18
D13I94VQZ2,8/4/2019,268,21
D13I94VQZ2,8/5/2019,299,13
D13I94VQZ2,8/6/2019,255,12
D13I94VQZ2,8/7/2019,307,15
D13I94VQZ2,8/8/2019,321,29
D13I94VQZ2,8/9/2019,346,15
D13I94VQZ2,8/10/2019,268,11
D13I94VQZ2,8/11/2019,297,9
D13I94VQZ2,8/12/2019,303,13
D13I94VQZ2,8/13/2019,220,9
D13I94VQZ2,8/14/2019,356,14
D13I94VQZ2,8/15/2019,256,9
D13I94VQZ2,8/16/2019,289,44
D13I94VQZ2,8/17/2019,277,19
D13I94VQZ2,8/18/2019,269,8
D13I94VQZ2,8/19/2019,278,19
D13I94VQZ2,8/20/2019,218,15
D13I94VQZ2,8/21/2019,190,11
D13I94VQZ2,8/22/2019,257,20
D13I94VQZ2,8/23/2019,242,24
D13I94VQZ2,8/24/2019,242,19
D13I94VQZ2,8/25/2019,248,12
D13I94VQZ2,8/26/2019,335,18
D13I94VQZ2,8/27/2019,244,9
D13I94VQZ2,8/28/2019,237,20
D13I94VQZ2,8/29/2019,253,15
D13I94VQZ2,8/30/2019,237,10
D13I94VQZ2,8/31/2019,210,10
D01JJT40OY,5/1/2019,501,0
D01JJT40OY,5/2/2019,475,0
D01JJT40OY,5/3/2019,475,0
D01JJT40OY,5/4/2019,510,0
D01JJT40OY,5/5/2019,565,0
D01JJT40OY,5/6/2019,527,0
D01JJT40OY,5/7/2019,549,1
D01JJT40OY,5/8/2019,502,0
D01JJT40OY,5/9/2019,441,0
D01JJT40OY,5/10/2019,507,0
D01JJT40OY,5/11/2019,393,0
D01JJT40OY,5/12/2019,491,0
D01JJT40OY,5/13/2019,488,0
D01JJT40OY,5/14/2019,458,2
D01JJT40OY,5/15/2019,545,1
D01JJT40OY,5/16/2019,430,3
D01JJT40OY,5/17/2019,326,2
D01JJT40OY,5/18/2019,397,0
D01JJT40OY,5/19/2019,400,0
D01JJT40OY,5/20/2019,417,0
D01JJT40OY,5/21/2019,535,0
D01JJT40OY,5/22/2019,481,0
D01JJT40OY,5/23/2019,450,0
D01JJT40OY,5/24/2019,334,0
D01JJT40OY,5/25/2019,325,0
D01JJT40OY,5/26/2019,389,0
D01JJT40OY,5/28/2019,397,0
D01JJT40OY,5/29/2019,418,0
D01JJT40OY,5/30/2019,398,0
D01JJT40OY,5/31/2019,372,0
D01JJT40OY,6/1/2019,353,0
D01JJT40OY,6/2/2019,387,0
D01JJT40OY,6/3/2019,391,0
D01JJT40OY,6/4/2019,439,0
D01JJT40OY,6/5/2019,511,0
D01JJT40OY,6/6/2019,391,1
D01JJT40OY,6/7/2019,367,1
D01JJT40OY,6/8/2019,448,0
D01JJT40OY,6/9/2019,551,0
D01JJT40OY,6/10/2019,554,0
D01JJT40OY,6/11/2019,503,0
D01JJT40OY,6/12/2019,536,0
D01JJT40OY,6/13/2019,611,0
D01JJT40OY,6/14/2019,504,0
D01JJT40OY,6/15/2019,503,0
D01JJT40OY,6/16/2019,639,0
D01JJT40OY,6/17/2019,594,1
D01JJT40OY,6/18/2019,544,0
D01JJT40OY,6/19/2019,539,1
D01JJT40OY,6/20/2019,583,1
D01JJT40OY,6/21/2019,486,0
D01JJT40OY,6/22/2019,460,0
D01JJT40OY,6/24/2019,585,0
D01JJT40OY,6/25/2019,603,0
D01JJT40OY,6/26/2019,505,0
D01JJT40OY,6/27/2019,552,3
D01JJT40OY,6/28/2019,473,1
D01JJT40OY,6/29/2019,462,0
D01JJT40OY,6/30/2019,570,0
D01JJT40OY,7/1/2019,486,0
D01JJT40OY,7/2/2019,502,0
D01JJT40OY,7/3/2019,467,0
D01JJT40OY,7/5/2019,440,0
D01JJT40OY,7/6/2019,402,0
D01JJT40OY,7/8/2019,586,0
D01JJT40OY,7/9/2019,445,1
D01JJT40OY,7/10/2019,456,0
D01JJT40OY,7/11/2019,477,0
D01JJT40OY,7/12/2019,419,0
D01JJT40OY,7/16/2019,955,0
D01JJT40OY,7/17/2019,612,0
D01JJT40OY,7/18/2019,645,0
D01JJT40OY,7/20/2019,486,0
D01JJT40OY,7/24/2019,468,0
D01JJT40OY,7/25/2019,523,0
D01JJT40OY,7/26/2019,489,1
D01JJT40OY,7/27/2019,476,0
D01JJT40OY,7/28/2019,474,0
D01JJT40OY,7/29/2019,492,0
D01JJT40OY,7/30/2019,532,0
D01JJT40OY,7/31/2019,554,0
D01JJT40OY,8/1/2019,451,1
D01JJT40OY,8/2/2019,452,9
D01JJT40OY,8/3/2019,528,4
D01JJT40OY,8/4/2019,559,0
D01JJT40OY,8/5/2019,657,1
D01JJT40OY,8/6/2019,664,1
D01JJT40OY,8/7/2019,713,0
D01JJT40OY,8/8/2019,688,1
D01JJT40OY,8/9/2019,594,0
D01JJT40OY,8/10/2019,659,1
D01JJT40OY,8/11/2019,842,1
D01JJT40OY,8/12/2019,830,1
D01JJT40OY,8/13/2019,845,1
D01JJT40OY,8/14/2019,740,2
D01JJT40OY,8/15/2019,775,0
D01JJT40OY,8/16/2019,685,1
D01JJT40OY,8/17/2019,694,0
D01JJT40OY,8/18/2019,636,3
D01JJT40OY,8/19/2019,566,3
D01JJT40OY,8/20/2019,535,1
D01JJT40OY,8/21/2019,490,1
D01JJT40OY,8/22/2019,500,3
D01JJT40OY,8/23/2019,325,6
D01JJT40OY,8/24/2019,318,1
D01JJT40OY,8/25/2019,428,4
D01JJT40OY,8/26/2019,326,8
D01JJT40OY,8/27/2019,407,2
D01JJT40OY,8/28/2019,414,0
D01JJT40OY,8/29/2019,401,1
D01JJT40OY,8/30/2019,358,0
D01JJT40OY,8/31/2019,413,0
C02KO9VKH6,5/1/2019,68,1
C02KO9VKH6,5/2/2019,72,1
C02KO9VKH6,5/3/2019,62,0
C02KO9VKH6,5/4/2019,57,1
C02KO9VKH6,5/5/2019,86,0
C02KO9VKH6,5/6/2019,55,0
C02KO9VKH6,5/7/2019,59,0
C02KO9VKH6,5/8/2019,69,1
C02KO9VKH6,5/9/2019,63,0
C02KO9VKH6,5/10/2019,61,2
C02KO9VKH6,5/11/2019,43,2
C02KO9VKH6,5/12/2019,55,0
C02KO9VKH6,5/13/2019,62,3
C02KO9VKH6,5/14/2019,63,2
C02KO9VKH6,5/15/2019,57,1
C02KO9VKH6,5/16/2019,77,1
C02KO9VKH6,5/17/2019,51,0
C02KO9VKH6,5/18/2019,48,1
C02KO9VKH6,5/19/2019,62,0
C02KO9VKH6,5/20/2019,84,1
C02KO9VKH6,5/21/2019,66,0
C02KO9VKH6,5/22/2019,53,0
C02KO9VKH6,5/23/2019,62,0
C02KO9VKH6,5/24/2019,77,0
C02KO9VKH6,5/25/2019,50,1
C02KO9VKH6,5/26/2019,73,0
C02KO9VKH6,5/27/2019,67,0
C02KO9VKH6,5/28/2019,80,0
C02KO9VKH6,5/29/2019,92,1
C02KO9VKH6,5/30/2019,76,0
C02KO9VKH6,5/31/2019,57,1
C02KO9VKH6,6/1/2019,84,0
C02KO9VKH6,6/2/2019,61,1
C02KO9VKH6,6/3/2019,70,1
C02KO9VKH6,6/4/2019,56,0
C02KO9VKH6,6/5/2019,63,0
C02KO9VKH6,6/6/2019,61,0
C02KO9VKH6,6/7/2019,53,0
C02KO9VKH6,6/8/2019,56,0
C02KO9VKH6,6/9/2019,89,2
C02KO9VKH6,6/10/2019,89,0
C02KO9VKH6,6/11/2019,55,0
C02KO9VKH6,6/12/2019,60,0
C02KO9VKH6,6/13/2019,78,1
C02KO9VKH6,6/14/2019,52,0
C02KO9VKH6,6/15/2019,54,1
C02KO9VKH6,6/16/2019,67,2
C02KO9VKH6,6/17/2019,49,0
C02KO9VKH6,6/18/2019,40,0
C02KO9VKH6,6/19/2019,72,1
C02KO9VKH6,6/20/2019,60,0
C02KO9VKH6,6/21/2019,67,0
C02KO9VKH6,6/22/2019,51,1
C02KO9VKH6,6/23/2019,69,2
C02KO9VKH6,6/24/2019,57,2
C02KO9VKH6,6/25/2019,54,0
C02KO9VKH6,6/26/2019,69,2
C02KO9VKH6,6/27/2019,76,2
C02KO9VKH6,6/28/2019,68,0
C02KO9VKH6,6/29/2019,57,2
C02KO9VKH6,6/30/2019,63,0
C02KO9VKH6,7/1/2019,77,4
C02KO9VKH6,7/2/2019,55,1
C02KO9VKH6,7/3/2019,48,1
C02KO9VKH6,7/4/2019,67,0
C02KO9VKH6,7/5/2019,37,0
C02KO9VKH6,7/6/2019,67,1
C02KO9VKH6,7/7/2019,65,0
C02KO9VKH6,7/8/2019,77,2
C02KO9VKH6,7/9/2019,59,0
C02KO9VKH6,7/10/2019,75,0
C02KO9VKH6,7/12/2019,59,0
C02KO9VKH6,7/13/2019,46,0
C02KO9VKH6,7/14/2019,79,1
C02KO9VKH6,7/15/2019,140,3
C02KO9VKH6,7/16/2019,113,2
C02KO9VKH6,7/17/2019,73,0
C02KO9VKH6,7/18/2019,56,0
C02KO9VKH6,7/19/2019,56,0
C02KO9VKH6,7/20/2019,59,1
C02KO9VKH6,7/21/2019,71,1
C02KO9VKH6,7/22/2019,55,0
C02KO9VKH6,7/23/2019,56,1
C02KO9VKH6,7/24/2019,66,0
C02KO9VKH6,7/25/2019,52,0
C02KO9VKH6,7/26/2019,60,0
C02KO9VKH6,7/27/2019,57,0
C02KO9VKH6,7/28/2019,64,1
C02KO9VKH6,7/29/2019,60,1
C02KO9VKH6,7/30/2019,58,0
C02KO9VKH6,7/31/2019,73,1
C02KO9VKH6,8/1/2019,88,2
C02KO9VKH6,8/2/2019,51,0
C02KO9VKH6,8/3/2019,52,2
C02KO9VKH6,8/4/2019,38,0
C02KO9VKH6,8/5/2019,54,0
C02KO9VKH6,8/6/2019,76,1
C02KO9VKH6,8/7/2019,53,0
C02KO9VKH6,8/8/2019,56,1
C02KO9VKH6,8/9/2019,42,0
C02KO9VKH6,8/10/2019,44,0
C02KO9VKH6,8/11/2019,60,1
C02KO9VKH6,8/12/2019,82,1
C02KO9VKH6,8/13/2019,65,0
C02KO9VKH6,8/14/2019,46,0
C02KO9VKH6,8/15/2019,42,0
C02KO9VKH6,8/16/2019,37,0
C02KO9VKH6,8/17/2019,51,1
C02KO9VKH6,8/18/2019,76,0
C02KO9VKH6,8/19/2019,61,1
C02KO9VKH6,8/20/2019,74,1
C02KO9VKH6,8/21/2019,48,0
C02KO9VKH6,8/22/2019,54,1
C02KO9VKH6,8/23/2019,60,0
C02KO9VKH6,8/24/2019,60,0
C02KO9VKH6,8/25/2019,72,0
C02KO9VKH6,8/26/2019,57,0
C02KO9VKH6,8/27/2019,65,1
C02KO9VKH6,8/28/2019,40,1
C02KO9VKH6,8/29/2019,51,0
C02KO9VKH6,8/30/2019,36,0
C02KO9VKH6,8/31/2019,44,1
D01KRONLEY,5/1/2019,872,119
D01KRONLEY,5/2/2019,865,121
D01KRONLEY,5/3/2019,791,107
D01KRONLEY,5/4/2019,667,63
D01KRONLEY,5/5/2019,614,64
D01KRONLEY,5/6/2019,916,115
D01KRONLEY,5/7/2019,859,113
D01KRONLEY,5/8/2019,913,139
D01KRONLEY,5/9/2019,877,126
D01KRONLEY,5/10/2019,730,117
D01KRONLEY,5/11/2019,654,69
D01KRONLEY,5/12/2019,693,84
D01KRONLEY,5/13/2019,1041,174
D01KRONLEY,5/14/2019,1006,169
D01KRONLEY,5/15/2019,1057,164
D01KRONLEY,5/16/2019,877,156
D01KRONLEY,5/17/2019,810,122
D01KRONLEY,5/18/2019,694,98
D01KRONLEY,5/19/2019,752,103
D01KRONLEY,5/20/2019,1105,202
D01KRONLEY,5/21/2019,1083,184
D01KRONLEY,5/22/2019,1044,145
D01KRONLEY,5/23/2019,1032,158
D01KRONLEY,5/24/2019,831,111
D01KRONLEY,5/25/2019,705,71
D01KRONLEY,5/26/2019,679,81
D01KRONLEY,5/27/2019,741,74
D01KRONLEY,5/28/2019,1090,197
D01KRONLEY,5/29/2019,992,167
D01KRONLEY,5/30/2019,915,136
D01KRONLEY,5/31/2019,867,147
D01KRONLEY,6/1/2019,694,82
D01KRONLEY,6/2/2019,903,76
D01KRONLEY,6/3/2019,1164,184
D01KRONLEY,6/4/2019,1162,173
D01KRONLEY,6/5/2019,1112,142
D01KRONLEY,6/6/2019,1130,178
D01KRONLEY,6/7/2019,917,117
D01KRONLEY,6/8/2019,710,72
D01KRONLEY,6/9/2019,845,95
D01KRONLEY,6/10/2019,934,141
D01KRONLEY,6/11/2019,979,143
D01KRONLEY,6/12/2019,934,182
D01KRONLEY,6/13/2019,981,162
D01KRONLEY,6/14/2019,853,145
D01KRONLEY,6/15/2019,752,65
D01KRONLEY,6/16/2019,862,105
D01KRONLEY,6/17/2019,1207,225
D01KRONLEY,6/18/2019,1234,223
D01KRONLEY,6/19/2019,1271,206
D01KRONLEY,6/20/2019,1328,211
D01KRONLEY,6/21/2019,1221,196
D01KRONLEY,6/22/2019,880,99
D01KRONLEY,6/23/2019,915,107
D01KRONLEY,6/24/2019,1236,179
D01KRONLEY,6/25/2019,1202,211
D01KRONLEY,6/26/2019,1183,161
D01KRONLEY,6/27/2019,1074,193
D01KRONLEY,6/28/2019,840,143
D01KRONLEY,6/29/2019,613,59
D01KRONLEY,6/30/2019,594,58
D01KRONLEY,7/1/2019,857,102
D01KRONLEY,7/2/2019,893,113
D01KRONLEY,7/3/2019,786,137
D01KRONLEY,7/4/2019,549,67
D01KRONLEY,7/5/2019,643,65
D01KRONLEY,7/6/2019,552,48
D01KRONLEY,7/7/2019,684,63
D01KRONLEY,7/8/2019,926,121
D01KRONLEY,7/9/2019,911,132
D01KRONLEY,7/10/2019,971,130
D01KRONLEY,7/11/2019,1037,95
D01KRONLEY,7/12/2019,758,98
D01KRONLEY,7/13/2019,680,61
D01KRONLEY,7/14/2019,783,71
D01KRONLEY,7/15/2019,1997,208
D01KRONLEY,7/16/2019,1675,211
D01KRONLEY,7/17/2019,1044,113
D01KRONLEY,7/18/2019,1005,92
D01KRONLEY,7/19/2019,917,125
D01KRONLEY,7/20/2019,621,58
D01KRONLEY,7/21/2019,650,58
D01KRONLEY,7/22/2019,957,136
D01KRONLEY,7/23/2019,902,105
D01KRONLEY,7/24/2019,831,108
D01KRONLEY,7/25/2019,922,114
D01KRONLEY,7/26/2019,731,104
D01KRONLEY,7/27/2019,559,72
D01KRONLEY,7/28/2019,697,61
D01KRONLEY,7/29/2019,923,131
D01KRONLEY,7/30/2019,931,144
D01KRONLEY,7/31/2019,1032,131
D01KRONLEY,8/1/2019,1017,150
D01KRONLEY,8/2/2019,985,109
D01KRONLEY,8/3/2019,811,77
D01KRONLEY,8/4/2019,888,89
D01KRONLEY,8/5/2019,1139,166
D01KRONLEY,8/6/2019,1163,143
D01KRONLEY,8/7/2019,1090,131
D01KRONLEY,8/8/2019,1151,181
D01KRONLEY,8/9/2019,932,112
D01KRONLEY,8/10/2019,742,49
D01KRONLEY,8/11/2019,885,88
D01KRONLEY,8/12/2019,1127,181
D01KRONLEY,8/13/2019,1250,153
D01KRONLEY,8/14/2019,1092,161
D01KRONLEY,8/15/2019,1141,184
D01KRONLEY,8/16/2019,1070,162
D01KRONLEY,8/17/2019,954,85
D01KRONLEY,8/18/2019,1103,116
D01KRONLEY,8/19/2019,1316,240
D01KRONLEY,8/20/2019,1189,204
D01KRONLEY,8/21/2019,1301,212
D01KRONLEY,8/22/2019,1289,195
D01KRONLEY,8/23/2019,1152,191
D01KRONLEY,8/24/2019,944,94
D01KRONLEY,8/25/2019,1068,139
D01KRONLEY,8/26/2019,1511,247
D01KRONLEY,8/27/2019,1359,163
D01KRONLEY,8/28/2019,988,0
D01KRONLEY,8/29/2019,808,4
D01KRONLEY,8/30/2019,652,-2
D01KRONLEY,8/31/2019,456,0
D23KPPNNKF,5/1/2019,597,12
D23KPPNNKF,5/2/2019,508,23
D23KPPNNKF,5/3/2019,523,22
D23KPPNNKF,5/4/2019,557,21
D23KPPNNKF,5/5/2019,554,12
D23KPPNNKF,5/6/2019,624,13
D23KPPNNKF,5/7/2019,618,14
D23KPPNNKF,5/8/2019,589,12
D23KPPNNKF,5/9/2019,673,15
D23KPPNNKF,5/10/2019,691,21
D23KPPNNKF,5/11/2019,762,11
D23KPPNNKF,5/12/2019,753,17
D23KPPNNKF,5/13/2019,631,13
